,period,seriesId,seriesDescription,stateId,stateDescription,value,unit
2561,2017,HYTCP,Hydroelectricity total net generation,WY,Wyoming,1124,Million kilowatthours
2562,2017,GEEGP,Geothermal electricity net generation in the electric power sector,VT,Vermont,0,Million kilowatthours
2563,2017,HYTCP,Hydroelectricity total net generation,KY,Kentucky,4506,Million kilowatthours
2564,2017,WYTCB,Wind energy total consumption,CT,Connecticut,117,Billion Btu
2565,2017,SOTCB,Solar energy total consumption,NH,New Hampshire,875,Billion Btu
2566,2017,SOTCB,Solar energy total consumption,NM,New Mexico,13069,Billion Btu
2567,2017,HYTCP,Hydroelectricity total net generation,CA,California,42363,Million kilowatthours
2568,2017,SOTCB,Solar energy total consumption,NE,Nebraska,219,Billion Btu
2569,2017,GETCB,Geothermal energy total consumption,UT,Utah,5237,Billion Btu
2570,2017,HYTCB,Hydropower total consumption,MI,Michigan,15460,Billion Btu
2571,2017,GEEGP,Geothermal electricity net generation in the electric power sector,WY,Wyoming,0,Million kilowatthours
2572,2017,SOTCB,Solar energy total consumption,OH,Ohio,2434,Billion Btu
2573,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,HI,Hawaii,1146,Million kilowatthours
2574,2017,HYTCP,Hydroelectricity total net generation,MI,Michigan,1679,Million kilowatthours
2575,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,NY,New York,1364,Million kilowatthours
2576,2017,HYTCB,Hydropower total consumption,MD,Maryland,18098,Billion Btu
2577,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MS,Mississippi,0,Million kilowatthours
2578,2017,GETCB,Geothermal energy total consumption,SC,South Carolina,648,Billion Btu
2579,2017,WYTCB,Wind energy total consumption,SD,South Dakota,27240,Billion Btu
2580,2017,GEEGP,Geothermal electricity net generation in the electric power sector,TN,Tennessee,0,Million kilowatthours
2581,2017,WYTCP,Wind electricity total net generation,CA,California,12823,Million kilowatthours
2582,2017,SOTCB,Solar energy total consumption,MA,Massachusetts,21521,Billion Btu
2583,2017,HYTCP,Hydroelectricity total net generation,US,United States,300333,Million kilowatthours
2584,2017,WYTCB,Wind energy total consumption,DE,Delaware,46,Billion Btu
2585,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NM,New Mexico,13,Million kilowatthours
2586,2017,HYTCP,Hydroelectricity total net generation,TX,Texas,1062,Million kilowatthours
2587,2017,HYTCB,Hydropower total consumption,RI,Rhode Island,22,Billion Btu
2588,2017,GEEGP,Geothermal electricity net generation in the electric power sector,KS,Kansas,0,Million kilowatthours
2589,2017,GETCB,Geothermal energy total consumption,NJ,New Jersey,466,Billion Btu
2590,2017,HYTCP,Hydroelectricity total net generation,RI,Rhode Island,2,Million kilowatthours
2591,2017,GETCB,Geothermal energy total consumption,TN,Tennessee,213,Billion Btu
2592,2017,WYTCP,Wind electricity total net generation,KS,Kansas,18598,Million kilowatthours
2593,2017,WYTCB,Wind energy total consumption,OR,Oregon,57334,Billion Btu
2594,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,MS,Mississippi,96,Million kilowatthours
2595,2017,GETCB,Geothermal energy total consumption,IN,Indiana,4647,Billion Btu
2596,2017,WYTCB,Wind energy total consumption,AK,Alaska,1305,Billion Btu
2597,2017,HYTCP,Hydroelectricity total net generation,ND,North Dakota,2582,Million kilowatthours
2598,2017,WYTCB,Wind energy total consumption,AZ,Arizona,5248,Billion Btu
2599,2017,GETCB,Geothermal energy total consumption,KS,Kansas,974,Billion Btu
2600,2017,HYTCB,Hydropower total consumption,ME,Maine,31204,Billion Btu
2601,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,DC,District of Columbia,52,Million kilowatthours
2602,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,ID,Idaho,476,Million kilowatthours
2603,2017,WYTCB,Wind energy total consumption,NV,Nevada,3327,Billion Btu
2604,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,FL,Florida,1169,Million kilowatthours
2605,2017,HYTCB,Hydropower total consumption,NJ,New Jersey,126,Billion Btu
2606,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MI,Michigan,0,Million kilowatthours
2607,2017,WYTCP,Wind electricity total net generation,ME,Maine,2333,Million kilowatthours
2608,2017,SOTCB,Solar energy total consumption,OR,Oregon,4825,Billion Btu
2609,2017,GETCB,Geothermal energy total consumption,PA,Pennsylvania,2162,Billion Btu
2610,2017,GETCB,Geothermal energy total consumption,SD,South Dakota,1868,Billion Btu
2611,2017,SOTCB,Solar energy total consumption,TX,Texas,25141,Billion Btu
2612,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MT,Montana,0,Million kilowatthours
2613,2017,GETCB,Geothermal energy total consumption,MS,Mississippi,958,Billion Btu
2614,2017,WYTCP,Wind electricity total net generation,MO,Missouri,2032,Million kilowatthours
2615,2017,HYTCB,Hydropower total consumption,KS,Kansas,269,Billion Btu
2616,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NJ,New Jersey,0,Million kilowatthours
2617,2017,WYTCB,Wind energy total consumption,RI,Rhode Island,1371,Billion Btu
2618,2017,SOTCB,Solar energy total consumption,WI,Wisconsin,952,Billion Btu
2619,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NE,Nebraska,0,Million kilowatthours
2620,2017,HYTCP,Hydroelectricity total net generation,ME,Maine,3389,Million kilowatthours
2621,2017,HYTCB,Hydropower total consumption,PA,Pennsylvania,28759,Billion Btu
2622,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,OK,Oklahoma,38,Million kilowatthours
2623,2017,WYTCB,Wind energy total consumption,MN,Minnesota,102552,Billion Btu
2624,2017,HYTCP,Hydroelectricity total net generation,MN,Minnesota,1258,Million kilowatthours
2625,2017,HYTCP,Hydroelectricity total net generation,MA,Massachusetts,1037,Million kilowatthours
2626,2017,GETCB,Geothermal energy total consumption,VT,Vermont,29,Billion Btu
2627,2017,HYTCB,Hydropower total consumption,TN,Tennessee,80028,Billion Btu
2628,2017,HYTCB,Hydropower total consumption,NV,Nevada,16691,Billion Btu
2629,2017,HYTCP,Hydroelectricity total net generation,NE,Nebraska,1489,Million kilowatthours
2630,2017,HYTCP,Hydroelectricity total net generation,IA,Iowa,1034,Million kilowatthours
2631,2017,GEEGP,Geothermal electricity net generation in the electric power sector,IL,Illinois,0,Million kilowatthours
2632,2017,SOTCB,Solar energy total consumption,WV,West Virginia,126,Billion Btu
2633,2017,SOTCB,Solar energy total consumption,IL,Illinois,2284,Billion Btu
2634,2017,WYTCP,Wind electricity total net generation,VT,Vermont,305,Million kilowatthours
2635,2017,GETCB,Geothermal energy total consumption,IL,Illinois,2042,Billion Btu
2636,2017,GETCB,Geothermal energy total consumption,MA,Massachusetts,859,Billion Btu
2637,2017,GETCB,Geothermal energy total consumption,AL,Alabama,141,Billion Btu
2638,2017,WYTCB,Wind energy total consumption,WV,West Virginia,15491,Billion Btu
2639,2017,HYTCP,Hydroelectricity total net generation,IN,Indiana,306,Million kilowatthours
2640,2017,HYTCB,Hydropower total consumption,MN,Minnesota,11581,Billion Btu
2641,2017,GETCB,Geothermal energy total consumption,IA,Iowa,1281,Billion Btu
2642,2017,HYTCB,Hydropower total consumption,OH,Ohio,2554,Billion Btu
2643,2017,GETCB,Geothermal energy total consumption,GA,Georgia,315,Billion Btu
2644,2017,GETCB,Geothermal energy total consumption,NC,North Carolina,967,Billion Btu
2645,2017,SOTCB,Solar energy total consumption,KS,Kansas,231,Billion Btu
2646,2017,SOTCB,Solar energy total consumption,LA,Louisiana,1957,Billion Btu
2647,2017,WYTCP,Wind electricity total net generation,TN,Tennessee,43,Million kilowatthours
2648,2017,GETCB,Geothermal energy total consumption,MN,Minnesota,1075,Billion Btu
2649,2017,GETCB,Geothermal energy total consumption,ID,Idaho,2280,Billion Btu
2650,2017,HYTCP,Hydroelectricity total net generation,MD,Maryland,1965,Million kilowatthours
2651,2017,HYTCP,Hydroelectricity total net generation,WV,West Virginia,1658,Million kilowatthours
2652,2017,WYTCB,Wind energy total consumption,WI,Wisconsin,15107,Billion Btu
2653,2017,HYTCP,Hydroelectricity total net generation,NY,New York,30145,Million kilowatthours
2654,2017,HYTCB,Hydropower total consumption,WV,West Virginia,15271,Billion Btu
2655,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,IA,Iowa,94,Million kilowatthours
2656,2017,HYTCB,Hydropower total consumption,IL,Illinois,1152,Billion Btu
2657,2017,HYTCB,Hydropower total consumption,OK,Oklahoma,18749,Billion Btu
2658,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NC,North Carolina,0,Million kilowatthours
2659,2017,HYTCP,Hydroelectricity total net generation,IL,Illinois,125,Million kilowatthours
2660,2017,HYTCB,Hydropower total consumption,TX,Texas,9779,Billion Btu
2661,2017,HYTCB,Hydropower total consumption,IA,Iowa,9521,Billion Btu
2662,2017,SOTCB,Solar energy total consumption,TN,Tennessee,1678,Billion Btu
2663,2017,WYTCB,Wind energy total consumption,WY,Wyoming,39785,Billion Btu
2664,2017,SOTCB,Solar energy total consumption,WY,Wyoming,45,Billion Btu
2665,2017,GETCB,Geothermal energy total consumption,TX,Texas,2478,Billion Btu
2666,2017,GETCB,Geothermal energy total consumption,DC,District of Columbia,22,Billion Btu
2667,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,VA,Virginia,379,Million kilowatthours
2668,2017,SOTCB,Solar energy total consumption,MI,Michigan,1691,Billion Btu
2669,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,CT,Connecticut,447,Million kilowatthours
2670,2017,WYTCB,Wind energy total consumption,ID,Idaho,23431,Billion Btu
2671,2017,WYTCP,Wind electricity total net generation,OR,Oregon,6227,Million kilowatthours
2672,2017,HYTCB,Hydropower total consumption,MA,Massachusetts,9553,Billion Btu
2673,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,US,United States,77277,Million kilowatthours
2674,2017,SOTCB,Solar energy total consumption,UT,Utah,23084,Billion Btu
2675,2017,WYTCP,Wind electricity total net generation,SC,South Carolina,0,Million kilowatthours
2676,2017,GETCB,Geothermal energy total consumption,WY,Wyoming,663,Billion Btu
2677,2017,GEEGP,Geothermal electricity net generation in the electric power sector,AK,Alaska,0,Million kilowatthours
2678,2017,GETCB,Geothermal energy total consumption,HI,Hawaii,2978,Billion Btu
2679,2017,SOTCB,Solar energy total consumption,CT,Connecticut,5084,Billion Btu
2680,2017,SOTCB,Solar energy total consumption,SC,South Carolina,2036,Billion Btu
2681,2017,HYTCB,Hydropower total consumption,FL,Florida,2010,Billion Btu
2682,2017,WYTCB,Wind energy total consumption,TX,Texas,617498,Billion Btu
2683,2017,HYTCP,Hydroelectricity total net generation,MT,Montana,10946,Million kilowatthours
2684,2017,WYTCB,Wind energy total consumption,MS,Mississippi,0,Billion Btu
2685,2017,WYTCB,Wind energy total consumption,AL,Alabama,0,Billion Btu
2686,2017,HYTCP,Hydroelectricity total net generation,TN,Tennessee,8691,Million kilowatthours
2687,2017,GEEGP,Geothermal electricity net generation in the electric power sector,WA,Washington,0,Million kilowatthours
2688,2017,GETCB,Geothermal energy total consumption,ND,North Dakota,978,Billion Btu
2689,2017,HYTCP,Hydroelectricity total net generation,PA,Pennsylvania,3123,Million kilowatthours
2690,2017,WYTCP,Wind electricity total net generation,UT,Utah,858,Million kilowatthours
2691,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,WA,Washington,116,Million kilowatthours
2692,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,KY,Kentucky,45,Million kilowatthours
2693,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,MD,Maryland,1002,Million kilowatthours
2694,2017,WYTCP,Wind electricity total net generation,WY,Wyoming,4321,Million kilowatthours
2695,2017,HYTCB,Hydropower total consumption,MS,Mississippi,0,Billion Btu
2696,2017,GEEGP,Geothermal electricity net generation in the electric power sector,SD,South Dakota,0,Million kilowatthours
2697,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,NH,New Hampshire,87,Million kilowatthours
2698,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,CO,Colorado,1485,Million kilowatthours
2699,2017,HYTCP,Hydroelectricity total net generation,OH,Ohio,277,Million kilowatthours
2700,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,IL,Illinois,111,Million kilowatthours
2701,2017,HYTCP,Hydroelectricity total net generation,WA,Washington,82183,Million kilowatthours
2702,2017,HYTCP,Hydroelectricity total net generation,NV,Nevada,1813,Million kilowatthours
2703,2017,SOTCB,Solar energy total consumption,ME,Maine,577,Billion Btu
2704,2017,GETCB,Geothermal energy total consumption,AR,Arkansas,808,Billion Btu
2705,2017,WYTCP,Wind electricity total net generation,WA,Washington,6925,Million kilowatthours
2706,2017,GETCB,Geothermal energy total consumption,MI,Michigan,5193,Billion Btu
2707,2017,SOTCB,Solar energy total consumption,ID,Idaho,4403,Billion Btu
2708,2017,GEEGP,Geothermal electricity net generation in the electric power sector,GA,Georgia,0,Million kilowatthours
2709,2017,GEEGP,Geothermal electricity net generation in the electric power sector,VA,Virginia,0,Million kilowatthours
2710,2017,GETCB,Geothermal energy total consumption,NV,Nevada,31859,Billion Btu
2711,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,ME,Maine,46,Million kilowatthours
2712,2017,HYTCB,Hydropower total consumption,DC,District of Columbia,0,Billion Btu
2713,2017,SOTCB,Solar energy total consumption,RI,Rhode Island,678,Billion Btu
2714,2017,HYTCB,Hydropower total consumption,US,United States,2765466,Billion Btu
2715,2017,GETCB,Geothermal energy total consumption,CA,California,108579,Billion Btu
2716,2017,GETCB,Geothermal energy total consumption,AZ,Arizona,345,Billion Btu
2717,2017,GETCB,Geothermal energy total consumption,WI,Wisconsin,615,Billion Btu
2718,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,VT,Vermont,210,Million kilowatthours
2719,2017,HYTCP,Hydroelectricity total net generation,DE,Delaware,0,Million kilowatthours
2720,2017,HYTCB,Hydropower total consumption,UT,Utah,11913,Billion Btu
2721,2017,HYTCP,Hydroelectricity total net generation,ID,Idaho,10670,Million kilowatthours
2722,2017,WYTCB,Wind energy total consumption,KY,Kentucky,0,Billion Btu
2723,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,ND,North Dakota,0,Million kilowatthours
2724,2017,HYTCP,Hydroelectricity total net generation,FL,Florida,218,Million kilowatthours
2725,2017,WYTCB,Wind energy total consumption,SC,South Carolina,0,Billion Btu
2726,2017,HYTCB,Hydropower total consumption,NC,North Carolina,35156,Billion Btu
2727,2017,WYTCP,Wind electricity total net generation,OK,Oklahoma,23599,Million kilowatthours
2728,2017,WYTCB,Wind energy total consumption,IL,Illinois,112962,Billion Btu
2729,2017,WYTCB,Wind energy total consumption,NY,New York,38084,Billion Btu
2730,2017,HYTCB,Hydropower total consumption,MO,Missouri,10880,Billion Btu
2731,2017,WYTCB,Wind energy total consumption,OK,Oklahoma,217298,Billion Btu
2732,2017,WYTCB,Wind energy total consumption,VA,Virginia,0,Billion Btu
2733,2017,WYTCP,Wind electricity total net generation,HI,Hawaii,532,Million kilowatthours
2734,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,UT,Utah,2500,Million kilowatthours
2735,2017,WYTCB,Wind energy total consumption,PA,Pennsylvania,33062,Billion Btu
2736,2017,WYTCP,Wind electricity total net generation,CO,Colorado,9315,Million kilowatthours
2737,2017,WYTCP,Wind electricity total net generation,PA,Pennsylvania,3591,Million kilowatthours
2738,2017,WYTCP,Wind electricity total net generation,RI,Rhode Island,149,Million kilowatthours
2739,2017,HYTCB,Hydropower total consumption,VA,Virginia,10279,Billion Btu
2740,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MN,Minnesota,0,Million kilowatthours
2741,2017,SOTCB,Solar energy total consumption,NY,New York,13911,Billion Btu
2742,2017,GETCB,Geothermal energy total consumption,NM,New Mexico,487,Billion Btu
2743,2017,GETCB,Geothermal energy total consumption,LA,Louisiana,1842,Billion Btu
2744,2017,WYTCP,Wind electricity total net generation,KY,Kentucky,0,Million kilowatthours
2745,2017,HYTCP,Hydroelectricity total net generation,OK,Oklahoma,2036,Million kilowatthours
2746,2017,HYTCP,Hydroelectricity total net generation,VA,Virginia,1116,Million kilowatthours
2747,2017,SOTCB,Solar energy total consumption,NC,North Carolina,49072,Billion Btu
2748,2017,GETCB,Geothermal energy total consumption,NH,New Hampshire,29,Billion Btu
2749,2017,GETCB,Geothermal energy total consumption,OR,Oregon,2838,Billion Btu
2750,2017,HYTCP,Hydroelectricity total net generation,MS,Mississippi,0,Million kilowatthours
2751,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,NJ,New Jersey,2586,Million kilowatthours
2752,2017,WYTCB,Wind energy total consumption,CA,California,118074,Billion Btu
2753,2017,WYTCB,Wind energy total consumption,IN,Indiana,46863,Billion Btu
2754,2017,WYTCB,Wind energy total consumption,NJ,New Jersey,207,Billion Btu
2755,2017,GETCB,Geothermal energy total consumption,WA,Washington,1136,Billion Btu
2756,2017,SOTCB,Solar energy total consumption,MN,Minnesota,6244,Billion Btu
2757,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,TX,Texas,2665,Million kilowatthours
2758,2017,HYTCB,Hydropower total consumption,IN,Indiana,2818,Billion Btu
2759,2017,WYTCB,Wind energy total consumption,UT,Utah,7903,Billion Btu
2760,2017,GETCB,Geothermal energy total consumption,MD,Maryland,570,Billion Btu
2761,2017,GEEGP,Geothermal electricity net generation in the electric power sector,AR,Arkansas,0,Million kilowatthours
2762,2017,WYTCP,Wind electricity total net generation,NE,Nebraska,5084,Million kilowatthours
2763,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NV,Nevada,3292,Million kilowatthours
2764,2017,WYTCP,Wind electricity total net generation,AR,Arkansas,0,Million kilowatthours
2765,2017,GETCB,Geothermal energy total consumption,AK,Alaska,186,Billion Btu
2766,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MD,Maryland,0,Million kilowatthours
2767,2017,HYTCB,Hydropower total consumption,WA,Washington,756740,Billion Btu
2768,2017,GETCB,Geothermal energy total consumption,OH,Ohio,3435,Billion Btu
2769,2017,WYTCP,Wind electricity total net generation,AZ,Arizona,570,Million kilowatthours
2770,2017,WYTCP,Wind electricity total net generation,CT,Connecticut,13,Million kilowatthours
2771,2017,GEEGP,Geothermal electricity net generation in the electric power sector,ID,Idaho,84,Million kilowatthours
2772,2017,SOTCB,Solar energy total consumption,NV,Nevada,43037,Billion Btu
2773,2017,GEEGP,Geothermal electricity net generation in the electric power sector,CT,Connecticut,0,Million kilowatthours
2774,2017,WYTCB,Wind energy total consumption,CO,Colorado,85769,Billion Btu
2775,2017,WYTCP,Wind electricity total net generation,IL,Illinois,12268,Million kilowatthours
2776,2017,WYTCB,Wind energy total consumption,MI,Michigan,47801,Billion Btu
2777,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,KS,Kansas,22,Million kilowatthours
2778,2017,HYTCB,Hydropower total consumption,SC,South Carolina,16897,Billion Btu
2779,2017,HYTCB,Hydropower total consumption,WI,Wisconsin,24468,Billion Btu
2780,2017,WYTCP,Wind electricity total net generation,MT,Montana,2155,Million kilowatthours
2781,2017,WYTCB,Wind energy total consumption,FL,Florida,0,Billion Btu
2782,2017,HYTCP,Hydroelectricity total net generation,NC,North Carolina,3818,Million kilowatthours
2783,2017,GEEGP,Geothermal electricity net generation in the electric power sector,FL,Florida,0,Million kilowatthours
2784,2017,WYTCB,Wind energy total consumption,MA,Massachusetts,2142,Billion Btu
2785,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,AZ,Arizona,6835,Million kilowatthours
2786,2017,GEEGP,Geothermal electricity net generation in the electric power sector,NY,New York,0,Million kilowatthours
2787,2017,GEEGP,Geothermal electricity net generation in the electric power sector,MA,Massachusetts,0,Million kilowatthours
2788,2017,WYTCP,Wind electricity total net generation,MA,Massachusetts,233,Million kilowatthours
2789,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,PA,Pennsylvania,427,Million kilowatthours
2790,2017,HYTCB,Hydropower total consumption,HI,Hawaii,608,Billion Btu
2791,2017,GEEGP,Geothermal electricity net generation in the electric power sector,ME,Maine,0,Million kilowatthours
2792,2017,GEEGP,Geothermal electricity net generation in the electric power sector,DE,Delaware,0,Million kilowatthours
2793,2017,WYTCP,Wind electricity total net generation,NY,New York,4136,Million kilowatthours
2794,2017,GETCB,Geothermal energy total consumption,MO,Missouri,352,Billion Btu
2795,2017,HYTCP,Hydroelectricity total net generation,VT,Vermont,1280,Million kilowatthours
2796,2017,GETCB,Geothermal energy total consumption,NE,Nebraska,1212,Billion Btu
2797,2017,HYTCB,Hydropower total consumption,GA,Georgia,22189,Billion Btu
2798,2017,HYTCP,Hydroelectricity total net generation,NM,New Mexico,193,Million kilowatthours
2799,2017,HYTCP,Hydroelectricity total net generation,KS,Kansas,29,Million kilowatthours
2800,2017,HYTCB,Hydropower total consumption,NY,New York,277575,Billion Btu
2801,2017,WYTCB,Wind energy total consumption,LA,Louisiana,0,Billion Btu
2802,2017,SOTCB,Solar energy total consumption,HI,Hawaii,12573,Billion Btu
2803,2017,GEEGP,Geothermal electricity net generation in the electric power sector,SC,South Carolina,0,Million kilowatthours
2804,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,DE,Delaware,143,Million kilowatthours
2805,2017,GEEGP,Geothermal electricity net generation in the electric power sector,HI,Hawaii,323,Million kilowatthours
2806,2017,SOTGP,Solar thermal and photovoltaic electricity total net generation,NM,New Mexico,1397,Million kilowatthours
2807,2017,WYTCP,Wind electricity total net generation,AK,Alaska,142,Million kilowatthours
2808,2017,WYTCP,Wind electricity total net generation,ID,Idaho,2545,Million kilowatthours
2809,2017,BMTCB,Biomass total consumption,TX,Texas,260442,Billion Btu
2810,2017,BMTCB,Biomass total consumption,MT,Montana,19636,Billion Btu
2811,2017,BMTCB,Biomass total consumption,VA,Virginia,150998,Billion Btu
2812,2017,BMTCB,Biomass total consumption,LA,Louisiana,149426,Billion Btu
2813,2017,BMTCB,Biomass total consumption,RI,Rhode Island,7439,Billion Btu
2814,2017,BMTCB,Biomass total consumption,NC,North Carolina,150492,Billion Btu
2815,2017,BMTCB,Biomass total consumption,US,United States,5044599,Billion Btu
2816,2017,BMTCB,Biomass total consumption,AZ,Arizona,37953,Billion Btu
2817,2017,BMTCB,Biomass total consumption,IL,Illinois,168207,Billion Btu
2818,2017,BMTCB,Biomass total consumption,SD,South Dakota,70746,Billion Btu
2819,2017,BMTCB,Biomass total consumption,NH,New Hampshire,49094,Billion Btu
2820,2017,BMTCB,Biomass total consumption,NM,New Mexico,20438,Billion Btu
2821,2017,BMTCB,Biomass total consumption,NJ,New Jersey,57421,Billion Btu
2822,2017,BMTCB,Biomass total consumption,CA,California,357861,Billion Btu
2823,2017,BMTCB,Biomass total consumption,NE,Nebraska,125012,Billion Btu
2824,2017,BMTCB,Biomass total consumption,MN,Minnesota,172076,Billion Btu
2825,2017,BMTCB,Biomass total consumption,IN,Indiana,126448,Billion Btu
2826,2017,BMTCB,Biomass total consumption,NV,Nevada,14630,Billion Btu
2827,2017,BMTCB,Biomass total consumption,SC,South Carolina,133265,Billion Btu
2828,2017,BMTCB,Biomass total consumption,DE,Delaware,6083,Billion Btu
2829,2017,BMTCB,Biomass total consumption,AL,Alabama,198072,Billion Btu
2830,2017,BMTCB,Biomass total consumption,NY,New York,159888,Billion Btu
2831,2017,BMTCB,Biomass total consumption,OR,Oregon,99322,Billion Btu
2832,2017,BMTCB,Biomass total consumption,AR,Arkansas,93283,Billion Btu
2833,2017,BMTCB,Biomass total consumption,WY,Wyoming,8586,Billion Btu
2834,2017,BMTCB,Biomass total consumption,ND,North Dakota,36582,Billion Btu
2835,2017,BMTCB,Biomass total consumption,VT,Vermont,24286,Billion Btu
2836,2017,BMTCB,Biomass total consumption,MO,Missouri,70062,Billion Btu
2837,2017,BMTCB,Biomass total consumption,KS,Kansas,47041,Billion Btu
2838,2017,BMTCB,Biomass total consumption,FL,Florida,256365,Billion Btu
2839,2017,BMTCB,Biomass total consumption,OH,Ohio,133183,Billion Btu
2840,2017,BMTCB,Biomass total consumption,OK,Oklahoma,54515,Billion Btu
2841,2017,BMTCB,Biomass total consumption,PA,Pennsylvania,171831,Billion Btu
2842,2017,BMTCB,Biomass total consumption,WV,West Virginia,19027,Billion Btu
2843,2017,BMTCB,Biomass total consumption,IA,Iowa,264720,Billion Btu
2844,2017,BMTCB,Biomass total consumption,CO,Colorado,44071,Billion Btu
2845,2017,BMTCB,Biomass total consumption,CT,Connecticut,38478,Billion Btu
2846,2017,BMTCB,Biomass total consumption,MA,Massachusetts,61781,Billion Btu
2847,2017,BMTCB,Biomass total consumption,KY,Kentucky,58725,Billion Btu
2848,2017,BMTCB,Biomass total consumption,HI,Hawaii,10944,Billion Btu
2849,2017,BMTCB,Biomass total consumption,TN,Tennessee,100443,Billion Btu
2850,2017,BMTCB,Biomass total consumption,MI,Michigan,168031,Billion Btu
2851,2017,BMTCB,Biomass total consumption,WA,Washington,144865,Billion Btu
2852,2017,BMTCB,Biomass total consumption,ID,Idaho,46202,Billion Btu
2853,2017,BMTCB,Biomass total consumption,AK,Alaska,7802,Billion Btu
2854,2017,BMTCB,Biomass total consumption,WI,Wisconsin,157696,Billion Btu
2855,2017,BMTCB,Biomass total consumption,GA,Georgia,250395,Billion Btu
2856,2017,BMTCB,Biomass total consumption,UT,Utah,16045,Billion Btu
2857,2017,BMTCB,Biomass total consumption,DC,District of Columbia,1754,Billion Btu
2858,2017,BMTCB,Biomass total consumption,ME,Maine,102172,Billion Btu
2859,2017,BMTCB,Biomass total consumption,MD,Maryland,47643,Billion Btu
2860,2016,WYTCB,Wind energy total consumption,DE,Delaware,49,Billion Btu
2861,2016,BMTCB,Biomass total consumption,MA,Massachusetts,66126,Billion Btu
2862,2016,BMTCB,Biomass total consumption,WA,Washington,149698,Billion Btu
2863,2016,WYTCB,Wind energy total consumption,WA,Washington,74210,Billion Btu
2864,2016,HYTCB,Hydropower total consumption,NC,North Carolina,40762,Billion Btu
2865,2016,HYTCP,Hydroelectricity total net generation,MO,Missouri,1268,Million kilowatthours
2866,2016,GEEGP,Geothermal electricity net generation in the electric power sector,VT,Vermont,0,Million kilowatthours
2867,2016,HYTCB,Hydropower total consumption,ND,North Dakota,17644,Billion Btu
2868,2016,HYTCB,Hydropower total consumption,WV,West Virginia,15118,Billion Btu
2869,2016,SOTGP,Solar thermal and photovoltaic electricity total net generation,WV,West Virginia,6,Million kilowatthours
2870,2016,HYTCP,Hydroelectricity total net generation,SD,South Dakota,4806,Million kilowatthours
2871,2016,HYTCB,Hydropower total consumption,MT,Montana,93042,Billion Btu
2872,2016,GEEGP,Geothermal electricity net generation in the electric power sector,MS,Mississippi,0,Million kilowatthours
2873,2016,SOTGP,Solar thermal and photovoltaic electricity total net generation,KS,Kansas,11,Million kilowatthours
2874,2016,GEEGP,Geothermal electricity net generation in the electric power sector,CO,Colorado,0,Million kilowatthours
2875,2016,WYTCB,Wind energy total consumption,VA,Virginia,0,Billion Btu
2876,2016,GEEGP,Geothermal electricity net generation in the electric power sector,PA,Pennsylvania,0,Million kilowatthours
2877,2016,HYTCP,Hydroelectricity total net generation,WY,Wyoming,973,Million kilowatthours
2878,2016,BMTCB,Biomass total consumption,DC,District of Columbia,1876,Billion Btu
2879,2016,GETCB,Geothermal energy total consumption,NY,New York,1185,Billion Btu
2880,2016,WYTCB,Wind energy total consumption,WI,Wisconsin,13983,Billion Btu
2881,2016,HYTCB,Hydropower total consumption,OK,Oklahoma,23748,Billion Btu
2882,2016,SOTGP,Solar thermal and photovoltaic electricity total net generation,MT,Montana,11,Million kilowatthours
2883,2016,SOTCB,Solar energy total consumption,WI,Wisconsin,583,Billion Btu
